0,0.9307144286268848,nan,nan,nan,nan
1,0.8361753813291,nan,nan,nan,nan
1,nan,0.13978876173496246,0.20486265420913696,0.1065974235534668,0.10043149441480637
2,0.7756908859236765,nan,nan,nan,nan
3,0.7141571103516272,nan,nan,nan,nan
3,nan,0.2600115239620209,0.31765803694725037,0.22149643301963806,0.23392391204833984
4,0.6494150631508585,nan,nan,nan,nan
5,0.5916454221232462,nan,nan,nan,nan
5,nan,0.39834076166152954,0.4549138844013214,0.3492332100868225,0.38586488366127014
6,0.5424527381436299,nan,nan,nan,nan
7,0.5040145116337275,nan,nan,nan,nan
7,nan,0.48462429642677307,0.5372044444084167,0.4240615963935852,0.49014830589294434
8,0.4763195189379029,nan,nan,nan,nan
9,0.4551429592956931,nan,nan,nan,nan
9,nan,0.5291025042533875,0.5813698768615723,0.46826115250587463,0.536694347858429
10,0.43927502202785623,nan,nan,nan,nan
11,0.4261781413171251,nan,nan,nan,nan
11,nan,0.5610429644584656,0.6053330898284912,0.497915118932724,0.5806053280830383
12,0.41552226841449735,nan,nan,nan,nan
13,0.40792205793372655,nan,nan,nan,nan
13,nan,0.5917562246322632,0.6364337801933289,0.5304481387138367,0.6095417141914368
14,0.4023635362164449,nan,nan,nan,nan
15,0.3982462287454282,nan,nan,nan,nan
15,nan,0.6212352514266968,0.6639411449432373,0.5689051747322083,0.631766676902771
16,0.3956638104834799,nan,nan,nan,nan
17,0.39260026095277173,nan,nan,nan,nan
17,nan,0.6288217306137085,0.6736539602279663,0.5730705261230469,0.6409595608711243
18,0.39226628092385957,nan,nan,nan,nan
19,0.3914313225422875,nan,nan,nan,nan
19,nan,0.6315211653709412,0.6753180623054504,0.5759408473968506,0.6447200179100037
