0,0.8883093214035034,nan,nan,nan,nan
1,0.8073239076137543,nan,nan,nan,nan
1,nan,0.08948608487844467,0.16019956767559052,0.09240008145570755,0.009262248873710632
2,0.7635012918710709,nan,nan,nan,nan
3,0.732379882633686,nan,nan,nan,nan
3,nan,0.11797074228525162,0.19241000711917877,0.12473674863576889,0.027532923966646194
4,0.7059986340999603,nan,nan,nan,nan
5,0.6880274966359139,nan,nan,nan,nan
5,nan,0.13739819824695587,0.21102085709571838,0.14159958064556122,0.05004643276333809
6,0.6757511422038078,nan,nan,nan,nan
7,0.6682462298870087,nan,nan,nan,nan
7,nan,0.1444585770368576,0.21648608148097992,0.14775973558425903,0.05979545786976814
8,0.6623487555980683,nan,nan,nan,nan
9,0.6618589904904365,nan,nan,nan,nan
9,nan,0.1458461433649063,0.21747590601444244,0.1489836424589157,0.06177201494574547
