0,0.9489455944299698,nan,nan,nan,nan
1,0.8590653693675995,nan,nan,nan,nan
1,nan,0.13805274665355682,0.26719382405281067,0.09751804172992706,0.038466647267341614
2,0.8035598942637443,nan,nan,nan,nan
3,0.7602713140845299,nan,nan,nan,nan
3,nan,0.19890491664409637,0.31494706869125366,0.16760067641735077,0.10260999202728271
4,0.7292866644263267,nan,nan,nan,nan
5,0.7065468147397042,nan,nan,nan,nan
5,nan,0.23787078261375427,0.34568822383880615,0.20370396971702576,0.15372030436992645
6,0.690884909927845,nan,nan,nan,nan
7,0.678233589231968,nan,nan,nan,nan
7,nan,0.25440409779548645,0.35462507605552673,0.21739430725574493,0.18169736862182617
8,0.6731420904397964,nan,nan,nan,nan
9,0.6711911290884018,nan,nan,nan,nan
9,nan,0.25779250264167786,0.35694703459739685,0.2200642228126526,0.18704558908939362
