0,1.0349188596010208,nan,nan,nan,nan
1,0.9508534622192383,nan,nan,nan,nan
1,nan,0.15942281484603882,0.19137290120124817,0.10413271188735962,0.1830417513847351
2,0.8908110964298248,nan,nan,nan,nan
3,0.8445160919427872,nan,nan,nan,nan
3,nan,0.29886865615844727,0.35730400681495667,0.23814697563648224,0.2985800802707672
4,0.8090754276514054,nan,nan,nan,nan
5,0.7816318994760514,nan,nan,nan,nan
5,nan,0.3543411195278168,0.41947823762893677,0.2927719056606293,0.34779080748558044
6,0.7629376050829887,nan,nan,nan,nan
7,0.7497365009784699,nan,nan,nan,nan
7,nan,0.3826632499694824,0.44441843032836914,0.32208579778671265,0.37901854515075684
8,0.742415218949318,nan,nan,nan,nan
9,0.7402948027849198,nan,nan,nan,nan
9,nan,0.38344645500183105,0.4424639046192169,0.3232475519180298,0.3824237883090973
